Date,Open,High,Low,Close,Adjusted_close,Volume
2020-10-14,187.1100,189.7200,186.0500,187.3600,187.3600,0
2020-10-15,187.3500,189.4800,184.8100,186.5100,186.5100,0
2020-10-16,188.5100,188.5100,185.2500,186.6100,186.6100,0
2020-10-19,187.6600,189.1800,185.2400,186.1900,186.1900,0
2020-10-20,186.8800,191.1300,186.2200,189.3400,189.3400,0
2020-10-22,190.0000,190.8200,186.1600,186.6200,186.6200,0
2020-10-23,189.5500,189.9500,186.4800,187.7700,187.7700,0
2020-10-26,187.9100,189.9100,187.2000,188.0000,188.0000,0
2020-10-27,188.3100,188.3100,183.2400,184.7400,184.7400,0
2020-10-28,186.2700,186.4700,175.7200,178.5400,178.5400,0
2020-10-29,180.0000,180.0000,173.5400,176.3900,176.3900,0
2020-10-30,178.5000,179.7400,174.8200,178.0000,178.0000,0
2020-11-02,180.4800,180.4800,176.9400,178.1000,178.1000,0
2020-11-03,180.3100,184.5000,179.7100,182.6000,182.6000,0
2020-11-04,181.3500,184.9600,180.4200,182.9700,182.9700,0
2020-11-05,185.4000,192.0300,185.4000,192.0300,192.0300,0
2020-11-06,190.5400,194.2100,188.3000,191.9000,191.9000,0
2020-11-09,193.5400,196.5000,191.0100,195.5800,195.5800,0
2020-11-10,197.4600,197.9600,194.7000,196.9400,196.9400,0
2020-11-11,194.6800,196.2400,183.9900,186.3900,186.3900,0
2020-11-12,185.6300,188.0600,184.6300,185.7200,185.7200,0
2020-11-13,185.7000,186.9800,182.7700,183.6600,183.6600,0
2020-11-16,185.5600,186.7100,182.4000,183.5500,183.5500,0
2020-11-17,184.2500,184.6500,182.5000,182.8000,182.8000,0
2020-11-18,183.5400,187.7100,183.5400,186.6000,186.6000,0
2020-11-19,183.6900,183.6900,180.0000,181.3100,181.3100,0
2020-11-20,183.9800,185.0000,183.0000,183.6000,183.6000,0
2020-11-23,183.9700,185.4700,182.8100,185.4700,185.4700,0
2020-11-24,184.0000,186.0400,182.9600,184.7100,184.7100,0
2020-11-25,184.8100,184.8100,183.0000,184.3300,184.3300,0
2020-11-26,185.6800,188.1400,184.6800,187.4600,187.4600,0
2020-11-27,188.2300,189.9300,184.3900,188.9500,188.9500,0
2020-11-30,187.1100,188.7500,185.3500,185.6600,185.6600,0
2020-12-01,187.1100,190.0700,186.2800,188.8800,188.8800,0
2020-12-02,187.5200,188.0800,184.9400,185.4000,185.4000,0
2020-12-03,186.6600,187.3700,171.5100,176.2900,176.2900,0
2020-12-04,180.6600,183.5000,178.9700,179.5900,179.5900,0
2020-12-07,180.1900,181.7700,178.9900,181.0000,181.0000,0
2020-12-08,179.0000,180.1400,178.1400,178.6200,178.6200,0
2020-12-09,178.4200,180.3700,176.5900,178.5000,178.5000,0
2020-12-10,177.4000,183.5000,176.0300,180.7400,180.7400,0
2020-12-11,180.8600,180.8600,178.4900,180.6100,180.6100,0
2020-12-14,179.8000,180.8300,177.9000,177.9000,177.9000,0
2020-12-15,178.8200,182.6200,178.0500,180.1000,180.1000,0
2020-12-16,179.0000,179.9000,178.0000,179.7000,179.7000,0
2020-12-17,178.9200,180.0000,178.1000,180.0000,180.0000,0
2020-12-18,179.6300,179.6300,177.9900,179.3700,179.3700,0
2020-12-21,178.5000,179.7000,175.2300,176.0000,176.0000,0
2020-12-22,178.3500,180.7900,177.0000,178.3200,178.3200,0
2020-12-23,178.5000,180.2600,178.2800,179.3000,179.3000,0
2020-12-28,180.6500,189.0000,177.8400,180.0000,180.0000,0
2020-12-29,180.2700,181.2900,176.5600,179.1100,179.1100,0
2020-12-30,179.0600,181.3400,177.7700,179.5300,179.5300,0
2021-01-04,185.7800,188.9800,183.5000,185.5500,185.5500,0
2021-01-05,182.8500,192.0000,180.6000,190.5500,190.5500,0
2021-01-06,186.3600,189.0800,183.6800,185.7300,185.7300,0
2021-01-07,185.4600,186.5800,182.4300,184.0000,184.0000,0
2021-01-08,185.0300,186.8000,179.8000,180.0000,180.0000,0
2021-01-11,181.7500,182.9300,180.1500,181.4800,181.4800,0
2021-01-12,182.4000,184.5000,182.3200,182.3200,182.3200,0
2021-01-13,183.4100,184.9500,183.3600,183.7500,183.7500,0
2021-01-14,183.7600,184.9600,182.9600,184.0200,184.0200,0
2021-01-15,184.0700,190.0000,183.8900,186.0000,186.0000,0
2021-01-18,184.2200,186.0000,183.3700,183.6400,183.6400,0
2021-01-19,183.5700,184.5100,182.0100,182.6800,182.6800,0
2021-01-20,182.8500,185.6000,180.7100,184.1600,184.1600,0
2021-01-21,183.9500,185.5600,182.7000,182.7500,182.7500,0
2021-01-22,182.1200,182.1800,180.9100,181.2700,181.2700,0
2021-01-25,181.8800,183.2900,178.3300,180.1000,180.1000,0
2021-01-26,179.0700,180.0000,178.2000,178.2000,178.2000,0
2021-01-27,178.0000,180.2000,178.0000,179.6000,179.6000,0
2021-01-28,178.0600,181.0000,176.2800,178.5900,178.5900,0
2021-01-29,180.7400,180.7400,168.5100,173.9500,173.9500,0
2021-02-01,174.2900,177.9000,173.0000,173.6200,173.6200,0
2021-02-02,173.5100,176.7500,172.2600,174.9300,174.9300,0
2021-02-03,174.3600,176.8300,174.1700,176.7000,176.7000,0
2021-02-04,176.6700,177.7200,175.0300,177.6000,177.6000,0
2021-02-05,180.0000,182.6800,179.7700,182.3400,182.3400,0
2021-02-08,182.2900,183.8600,181.3300,182.0700,182.0700,0
2021-02-09,182.0700,182.4500,178.9700,180.3800,180.3800,0
2021-02-10,179.9000,184.0300,179.6100,183.1400,183.1400,0
2021-02-11,182.8300,183.4700,180.7600,181.5600,181.5600,0
2021-02-12,180.6600,184.0700,180.3100,183.3600,183.3600,0
2021-02-15,184.4700,186.5600,184.3500,185.3600,185.3600,0
2021-02-16,184.7500,185.4000,182.3600,185.4000,185.4000,0
2021-02-17,185.0000,185.0000,182.8800,183.8200,183.8200,0
2021-02-18,183.7200,184.6500,181.0400,181.8300,181.8300,0
2021-02-19,181.9100,183.2000,180.4900,183.1300,183.1300,0
2021-02-22,184.8200,185.2500,183.1000,184.1300,184.1300,0
2021-02-23,184.7100,185.2400,176.2000,179.8100,179.8100,0
2021-02-24,181.9500,187.5000,181.8000,186.4000,186.4000,0
2021-02-25,185.5000,189.8000,184.8300,185.9700,185.9700,0
2021-02-26,183.1200,184.9400,178.0000,179.0000,179.0000,0
2021-03-01,182.7700,185.0000,181.1700,184.1100,184.1100,0
2021-03-02,182.5800,184.7800,182.3200,183.6700,183.6700,0
2021-03-03,182.9600,184.8800,181.4300,182.7500,182.7500,0
2021-03-04,183.2000,185.2700,181.0000,184.1700,184.1700,0
2021-03-05,182.9400,185.9400,181.0000,185.0000,185.0000,0
2021-03-08,183.3300,186.0000,183.0000,183.5000,183.5000,0
2021-03-09,182.4600,183.1700,179.1500,180.4600,180.4600,0
2021-03-10,181.0400,181.9200,179.5600,180.9700,180.9700,0
2021-03-11,182.2700,186.0000,181.9800,186.0000,186.0000,0
2021-03-12,182.7200,185.8900,182.7200,185.7800,185.7800,0
2021-03-15,184.0700,188.3500,184.0700,187.5800,187.5800,0
2021-03-16,188.2000,197.7200,186.0100,196.9900,196.9900,0
2021-03-17,195.0400,197.5500,191.9500,196.5500,196.5500,0
2021-03-18,202.5600,215.7200,202.1900,210.5000,210.5000,0
2021-03-19,207.1300,210.8700,204.6400,206.7700,206.7700,0
2021-03-22,204.9600,208.5600,201.8200,204.5100,204.5100,0
2021-03-23,203.1900,208.8700,202.5000,207.2500,207.2500,0
2021-03-24,207.2500,209.4300,207.0000,208.8000,208.8000,0
2021-03-25,208.3800,210.0000,204.8900,207.3700,207.3700,0
2021-03-26,210.0000,212.8100,209.0800,212.2400,212.2400,0
2021-03-29,209.8600,210.5100,200.5000,202.0200,202.0200,0
2021-03-30,202.0100,207.2200,202.0100,206.3200,206.3200,0
2021-03-31,209.3200,209.8900,206.9300,208.2500,208.2500,0
2021-04-01,208.2600,212.0000,208.2600,210.1000,210.1000,0
2021-04-06,211.5300,213.6400,210.4500,212.4500,212.4500,0
2021-04-07,211.6900,211.9000,202.7700,206.9200,206.9200,0
2021-04-08,207.3800,208.0900,206.2600,206.7600,206.7600,0
2021-04-09,207.3800,208.4900,205.8500,208.1800,208.1800,0
2021-04-12,206.4900,210.1000,204.3800,209.4100,209.4100,0
2021-04-13,211.9900,212.9100,210.8900,210.8900,210.8900,0
2021-04-14,210.2700,211.3300,209.1900,209.6500,209.6500,0
2021-04-15,210.8600,215.6800,210.2700,213.1300,213.1300,0
2021-04-16,214.9100,216.5600,212.9500,215.2300,215.2300,0
2021-04-19,217.3500,220.4900,216.2100,218.7100,218.7100,0
2021-04-20,216.8300,217.1300,211.6000,212.7900,212.7900,0
2021-04-21,216.4900,224.5500,216.3000,223.0100,223.0100,0
2021-04-22,222.1600,224.4900,219.7900,220.7900,220.7900,0
2021-04-23,221.2300,226.0000,218.9400,220.9900,220.9900,0
2021-04-26,222.7800,227.2600,221.8100,226.7300,226.7300,0
2021-04-27,227.4200,229.5200,224.0000,227.5000,227.5000,0
2021-04-28,227.7300,227.7300,224.2800,225.0900,225.0900,0
2021-04-29,226.8300,229.5000,226.0000,227.2000,227.2000,0
2021-04-30,229.2900,232.0000,229.2900,231.2400,231.2400,0
2021-05-03,229.7200,232.7700,228.2000,229.9400,229.9400,0
2021-05-04,230.1100,234.7600,230.1100,231.7200,231.7200,0
2021-05-05,234.2300,234.8900,230.1500,230.8600,230.8600,0
2021-05-06,231.4900,234.4500,223.1900,227.4500,227.4500,0
2021-05-07,229.2300,229.5200,216.4600,224.8600,224.8600,0
2021-05-10,226.1200,231.9600,225.7800,230.5200,230.5200,0
2021-05-11,228.4200,230.9300,224.3000,225.2000,225.2000,0
2021-05-12,227.5800,228.2000,223.6400,223.6400,223.6400,0
2021-05-13,222.5800,223.6300,217.3300,222.8300,222.8300,0
2021-05-14,224.3000,225.9400,221.5100,222.1900,222.1900,0
2021-05-17,223.5400,225.3500,221.1700,223.0400,223.0400,0
2021-05-18,223.9900,225.0000,221.9700,221.9700,221.9700,0
2021-05-19,221.5300,222.3400,216.9000,219.4800,219.4800,0
2021-05-20,220.6300,220.8000,219.0900,219.1800,219.1800,0
2021-05-21,216.9400,218.7200,213.2000,213.2000,213.2000,0
2021-05-24,213.6300,214.4700,209.0000,210.3500,210.3500,0
2021-05-25,210.4300,212.3400,208.5700,212.3400,212.3400,0
2021-05-26,212.9100,213.5200,209.1000,210.1400,210.1400,0
2021-05-27,211.6000,217.0000,211.6000,216.5200,216.5200,0
2021-05-28,215.1100,217.3800,214.4400,216.7900,216.7900,0
2021-05-31,216.9500,218.5100,216.3600,216.3600,216.3600,0
2021-06-01,217.9000,219.2400,215.2200,217.8200,217.8200,0
2021-06-02,219.0000,219.6600,217.8000,219.4000,219.4000,0
2021-06-03,218.8100,218.9800,215.0000,215.9000,215.9000,0
2021-06-04,217.9300,219.0900,216.0100,216.8000,216.8000,0
2021-06-07,218.7300,218.7300,216.0300,216.7100,216.7100,0
2021-06-08,217.0000,217.7900,212.1100,214.2800,214.2800,0
2021-06-09,214.3000,215.2800,213.4400,214.1900,214.1900,0
2021-06-10,213.2900,213.4400,211.0000,211.6700,211.6700,0
2021-06-11,213.0200,216.5700,210.4600,214.6500,214.6500,0
2021-06-14,213.4400,214.4900,211.7700,211.7700,211.7700,0
2021-06-15,211.4000,213.3200,210.8800,212.0200,212.0200,0
2021-06-16,212.0200,217.3500,212.0000,216.8600,216.8600,0
2021-06-17,216.2500,217.0400,198.0000,200.6800,200.6800,0
2021-06-18,200.2600,204.9700,197.0000,197.8100,197.8100,0
2021-06-21,197.1800,202.0200,195.3000,202.0200,202.0200,0
2021-06-22,203.6300,205.0900,200.4400,200.8600,200.8600,0
2021-06-23,203.1600,205.9900,202.4400,204.4400,204.4400,0
2021-06-24,205.5400,207.5000,202.8500,206.9300,206.9300,0
2021-06-25,207.6400,208.4700,204.6000,206.3000,206.3000,0
2021-06-28,207.0000,209.6000,206.2000,209.0000,209.0000,0
2021-06-29,210.0000,211.2000,208.9400,209.9000,209.9000,0
2021-06-30,210.8400,216.1500,210.0000,216.1500,216.1500,0
2021-07-01,217.0900,219.7900,216.5500,218.0000,218.0000,0
2021-07-02,219.6600,222.3300,216.6100,217.6000,217.6000,0
2021-07-05,220.5300,222.3700,219.8700,222.0000,222.0000,0
2021-07-06,221.3400,227.2200,220.2100,220.8200,220.8200,0
2021-07-07,223.9900,225.5100,223.0300,224.7400,224.7400,0
2021-07-08,224.0500,224.7900,219.5400,220.7700,220.7700,0
2021-07-09,220.7300,222.5900,220.0000,221.4600,221.4600,0
2021-07-12,220.2800,224.8700,219.8000,223.0700,223.0700,0
2021-07-13,224.2000,225.1200,223.0000,224.5100,224.5100,0
2021-07-14,224.0100,224.4800,221.0100,224.2500,224.2500,0
2021-07-15,222.8500,222.8500,216.0000,216.0000,216.0000,0
2021-07-16,216.6000,216.6000,207.3700,209.5800,209.5800,0
2021-07-19,207.6400,208.5000,204.5800,205.1000,205.1000,0
2021-07-20,205.7100,207.7900,204.0000,207.7900,207.7900,0
2021-07-21,211.0200,212.2500,209.4000,212.2500,212.2500,0
2021-07-22,211.9500,216.0000,210.1200,216.0000,216.0000,0
2021-07-23,216.7400,217.7400,213.0000,213.0000,213.0000,0
2021-07-26,212.6100,213.3200,211.9100,213.2600,213.2600,0
2021-07-27,209.5300,210.4000,204.4200,205.7900,205.7900,0
2021-07-28,207.7300,208.5000,205.4500,207.6000,207.6000,0
2021-07-29,208.0000,209.8100,207.4100,209.1000,209.1000,0
2021-07-30,208.8300,208.8300,208.0000,208.0000,208.0000,0
2021-08-02,209.9500,211.4500,209.2400,211.4500,211.4500,0
2021-08-03,210.0000,211.7200,207.2100,207.2100,207.2100,0
2021-08-04,209.0600,209.9000,208.7400,208.7400,208.7400,0
2021-08-05,209.7800,210.0800,208.9700,209.5300,209.5300,0
2021-08-06,210.2500,210.9000,209.6900,210.7500,210.7500,0
2021-08-09,208.6200,208.6200,207.6800,208.2600,208.2600,0
2021-08-10,208.5900,211.2900,206.7000,211.2900,211.2900,0
2021-08-11,210.9700,211.7800,208.4000,208.5400,208.5400,0
2021-08-12,208.7900,209.5600,208.6300,209.5600,209.5600,0
2021-08-13,208.5000,210.3900,207.1200,210.3900,210.3900,0
2021-08-16,207.6500,208.8000,204.1000,204.4300,204.4300,0
2021-08-17,204.6300,206.2700,201.2000,201.2000,201.2000,0
2021-08-18,201.7500,202.0000,192.7700,194.6500,194.6500,0
2021-08-19,193.2500,193.2500,184.8000,186.0000,186.0000,0
2021-08-20,187.3900,187.3900,180.7300,183.3400,183.3400,0
2021-08-23,183.9100,193.3500,182.9000,192.4800,192.4800,0
2021-08-24,191.6300,196.3700,190.8800,196.0900,196.0900,0
2021-08-25,193.7000,196.7600,193.0000,193.3000,193.3000,0
2021-08-26,191.1900,191.3000,187.6200,189.8800,189.8800,0
2021-08-27,192.6400,192.8717,191.1600,191.7000,191.7000,0
2021-08-30,190.8800,196.2400,190.3400,195.4100,195.4100,0
2021-08-31,196.9400,198.9300,195.0100,195.9600,195.9600,0
2021-09-01,195.3500,196.9200,191.5400,191.9300,191.9300,0
2021-09-02,191.5000,192.7000,188.7000,189.0000,189.0000,0
2021-09-03,189.9600,191.6900,187.9700,190.5100,190.5100,0
2021-09-06,191.0000,191.9000,188.0800,188.6600,188.6600,0
2021-09-07,188.8200,189.1000,186.1400,186.3300,186.3300,0
2021-09-08,186.7700,187.0600,175.1500,176.6300,176.6300,0
2021-09-09,178.2800,179.3800,176.0000,176.1600,176.1600,0
2021-09-10,174.4000,174.9400,170.5000,170.8400,170.8400,0
2021-09-13,168.7100,171.9600,165.0000,165.0000,165.0000,0
2021-09-14,163.3700,163.3700,152.4500,156.8200,156.8200,0
2021-09-15,155.8000,161.0000,153.5100,159.2300,159.2300,0
2021-09-16,159.6000,165.6600,159.3500,162.0000,162.0000,0
2021-09-17,159.6200,163.6100,159.0100,159.3900,159.3900,0
2021-09-20,156.7100,159.3600,149.8700,151.3300,151.3300,0
2021-09-22,155.7200,163.5700,155.0000,163.0000,163.0000,0
2021-09-23,163.0000,165.5000,156.2200,157.6000,157.6000,0
2021-09-24,159.6300,159.8500,154.8300,156.1000,156.1000,0
2021-09-27,157.4700,160.2900,154.6100,156.2900,156.2900,0
2021-09-28,156.0400,157.0100,149.3000,151.6200,151.6200,0
