Date,Open,High,Low,Close,Adjusted_close,Volume
2020-07-17,150.0500,150.4700,149.8100,150.4100,150.4100,0
2020-07-20,150.0800,151.1800,149.9300,150.7200,150.7200,0
2020-07-21,151.0300,152.8200,151.0100,151.9500,151.9500,0
2020-07-22,153.0200,153.1000,151.4800,152.6400,152.6400,0
2020-07-23,153.6000,155.2000,153.2500,155.2000,155.2000,0
2020-07-24,154.5000,155.9200,154.4500,155.0600,155.0600,0
2020-07-27,156.8100,157.6900,156.0800,156.4700,156.4700,0
2020-07-28,156.8700,158.2800,154.6000,158.2700,158.2700,0
2020-07-29,158.2500,158.6300,156.9000,157.9200,157.9200,0
2020-07-30,157.8200,158.2000,156.1700,156.8100,156.8100,0
2020-07-31,157.4800,158.6900,156.7300,158.6900,158.6900,0
2020-08-03,159.2500,159.8900,158.6900,159.4500,159.4500,0
2020-08-04,159.1800,161.0400,158.7900,160.9100,160.9100,0
2020-08-05,162.9700,164.0000,162.5700,163.3000,163.3000,0
2020-08-06,163.7400,166.0000,163.6400,164.3700,164.3700,0
2020-08-07,165.1800,165.6800,163.5100,163.7500,163.7500,0
2020-08-10,163.5600,165.2100,163.4900,164.0600,164.0600,0
2020-08-11,161.9600,162.2100,156.0300,156.8400,156.8400,0
2020-08-12,155.2000,157.3000,154.5400,156.0500,156.0500,0
2020-08-13,155.1100,156.4600,154.1500,156.2700,156.2700,0
2020-08-14,156.1100,157.1400,156.0000,156.1200,156.1200,0
2020-08-17,156.4000,159.0100,156.1200,158.8300,158.8300,0
2020-08-18,159.5400,160.4000,157.4200,159.0800,159.0800,0
2020-08-19,157.8500,158.8300,155.9700,156.2100,156.2100,0
2020-08-20,155.9200,156.4200,154.4000,156.1400,156.1400,0
2020-08-21,155.6900,156.7300,154.2900,156.5300,156.5300,0
2020-08-24,155.5600,157.0100,155.0000,155.4400,155.4400,0
2020-08-25,155.4100,155.4900,153.7700,154.0500,154.0500,0
2020-08-26,153.9800,156.2000,153.5000,156.2000,156.2000,0
2020-08-27,155.7700,157.7500,154.0000,154.4900,154.4900,0
2020-08-28,155.6400,157.1800,155.2400,157.1800,157.1800,0
2020-08-31,156.6700,156.9600,155.9700,156.9300,156.9300,0
2020-09-01,157.5700,157.8400,156.3000,156.9500,156.9500,0
2020-09-02,156.8300,157.7800,155.4800,155.4800,155.4800,0
2020-09-03,155.3100,155.8800,154.4800,154.5700,154.5700,0
2020-09-04,155.1700,156.0200,154.1000,154.7400,154.7400,0
2020-09-07,154.8700,155.1000,154.4400,155.0100,155.0100,0
2020-09-08,155.2800,155.3400,153.7300,155.1800,155.1800,0
2020-09-09,155.4200,156.4800,155.0900,156.3400,156.3400,0
2020-09-10,156.0400,156.7800,155.8700,156.5100,156.5100,0
2020-09-11,155.9100,156.5200,155.5300,156.4100,156.4100,0
2020-09-14,155.9500,156.7100,155.0700,156.7100,156.7100,0
2020-09-15,156.8300,157.3400,156.0600,156.3400,156.3400,0
2020-09-16,157.1000,157.8600,156.8900,157.8300,157.8300,0
2020-09-17,156.7900,156.7900,155.3800,156.2900,156.2900,0
2020-09-18,156.3100,156.6500,156.0100,156.2300,156.2300,0
2020-09-21,156.2200,156.4900,152.0500,152.9500,152.9500,0
2020-09-22,154.0900,155.0000,153.2800,153.9900,153.9900,0
2020-09-23,152.7400,153.5100,151.4500,151.7000,151.7000,0
2020-09-24,151.1900,152.0800,150.7100,151.9700,151.9700,0
2020-09-25,152.2600,152.4900,151.2500,152.1600,152.1600,0
2020-09-28,151.9000,152.4800,150.7200,152.3100,152.3100,0
2020-09-29,153.0300,153.2000,152.3700,152.9800,152.9800,0
2020-09-30,152.7700,153.8000,152.4200,153.4600,153.4600,0
2020-10-01,153.4700,154.3300,153.1100,154.3300,154.3300,0
2020-10-02,154.8300,154.9400,153.6900,154.4900,154.4900,0
2020-10-06,153.8300,154.4900,153.5800,153.8000,153.8000,0
2020-10-07,152.9400,153.1700,151.6200,152.2700,152.2700,0
2020-10-08,152.6200,153.5000,152.3000,152.4900,152.4900,0
2020-10-09,153.8000,154.9500,153.7900,154.5800,154.5800,0
2020-10-12,154.7300,154.9500,154.2700,154.3800,154.3800,0
2020-10-13,154.2300,154.7900,152.5000,152.7300,152.7300,0
2020-10-14,153.2500,154.3900,153.1200,154.2200,154.2200,0
2020-10-15,153.4100,154.4800,153.2100,154.3500,154.3500,0
2020-10-16,154.4500,154.9200,153.6800,153.6800,153.6800,0
2020-10-19,154.5700,154.7800,153.3200,153.5400,153.5400,0
2020-10-20,153.3500,153.4200,152.3900,153.1800,153.1800,0
2020-10-22,153.4900,153.8000,152.0200,152.4100,152.4100,0
2020-10-23,153.2600,153.3000,151.9500,152.0800,152.0800,0
2020-10-26,152.3000,153.0900,152.1900,152.9100,152.9100,0
2020-10-27,152.7900,153.2500,152.4600,152.9900,152.9900,0
2020-10-28,153.7400,153.7820,151.1600,151.9900,151.9900,0
2020-10-29,152.0300,152.4000,150.8900,152.0700,152.0700,0
2020-10-30,152.1600,153.3400,151.9100,153.1300,153.1300,0
2020-11-02,153.7300,154.4700,153.4500,154.2800,154.2800,0
2020-11-03,153.6700,154.6100,153.6500,154.1400,154.1400,0
2020-11-04,153.8800,154.7300,153.0400,153.9400,153.9400,0
2020-11-05,154.2800,156.5900,153.9200,156.0600,156.0600,0
2020-11-06,156.1700,156.6000,155.2000,155.8200,155.8200,0
2020-11-09,156.2100,156.7000,148.5700,148.8400,148.8400,0
2020-11-10,151.3500,151.6900,150.3900,151.1700,151.1700,0
2020-11-11,150.7500,151.4600,149.8000,150.4100,150.4100,0
2020-11-12,150.4700,151.3900,149.9700,150.8600,150.8600,0
2020-11-13,150.9000,152.0000,150.5400,151.8000,151.8000,0
2020-11-16,151.3300,151.7000,149.5000,151.7000,151.7000,0
2020-11-17,150.9600,151.2300,150.5000,150.8600,150.8600,0
2020-11-18,150.2000,150.5400,148.9000,150.3400,150.3400,0
2020-11-19,149.1700,149.4800,148.5000,148.9700,148.9700,0
2020-11-20,149.1200,150.1200,148.9400,149.8100,149.8100,0
2020-11-23,149.6800,149.8000,146.8100,147.0700,147.0700,0
2020-11-24,146.3000,146.4600,143.8000,144.0400,144.0400,0
2020-11-25,144.2000,144.8000,143.9200,144.2500,144.2500,0
2020-11-26,144.2600,144.6700,144.0000,144.0000,144.0000,0
2020-11-27,143.9000,143.9800,140.9400,141.5000,141.5000,0
2020-11-30,141.0300,141.2900,139.6300,141.2700,141.2700,0
2020-12-01,141.9300,143.5500,141.7600,142.5400,142.5400,0
2020-12-02,142.6200,144.1100,142.4300,143.3800,143.3800,0
2020-12-03,143.9100,144.1600,142.4500,142.7500,142.7500,0
2020-12-04,143.4800,144.1500,142.8800,143.2000,143.2000,0
2020-12-07,143.8800,146.0000,142.9300,145.6900,145.6900,0
2020-12-08,146.1100,146.6600,145.5700,146.5000,146.5000,0
2020-12-09,145.4600,145.8200,144.0000,145.0800,145.0800,0
2020-12-10,144.0900,144.5600,143.3500,143.8000,143.8000,0
2020-12-11,143.4400,144.5000,142.8200,144.3800,144.3800,0
2020-12-14,143.1000,143.3100,141.8600,142.6500,142.6500,0
2020-12-15,143.7800,144.8800,143.7000,144.0100,144.0100,0
2020-12-16,144.6200,145.1400,143.8500,144.4200,144.4200,0
2020-12-17,145.1700,146.7800,144.8900,146.4500,146.4500,0
2020-12-18,145.6800,146.2100,145.2200,146.0200,146.0200,0
2020-12-21,147.3300,147.6200,144.5300,145.7400,145.7400,0
2020-12-22,145.1600,145.7900,144.8100,145.3900,145.3900,0
2020-12-23,145.2300,145.8100,144.5000,145.5400,145.5400,0
2020-12-28,146.0400,146.9900,145.3700,145.9200,145.9200,0
2020-12-29,145.6400,145.8500,144.9100,145.8300,145.8300,0
2020-12-30,145.1800,145.6300,144.9100,145.6100,145.6100,0
2021-01-04,148.8400,150.1500,148.6100,149.9100,149.9100,0
2021-01-05,150.1100,150.8300,149.8700,150.3300,150.3300,0
2021-01-06,149.6900,150.5000,146.8800,147.0800,147.0800,0
2021-01-07,147.9100,148.5300,147.5000,147.8800,147.8800,0
2021-01-08,147.0300,147.0300,143.3300,143.9300,143.9300,0
2021-01-11,143.9400,144.3700,142.9100,144.0000,144.0000,0
2021-01-12,145.0100,145.4700,143.3600,143.5000,143.5000,0
2021-01-13,144.1700,144.9700,143.9100,144.8700,144.8700,0
2021-01-14,143.7300,144.7900,143.2000,144.1700,144.1700,0
2021-01-15,144.6400,145.0100,142.9400,143.2400,143.2400,0
2021-01-18,144.1100,144.3100,143.7700,144.2800,144.2800,0
2021-01-19,144.1200,144.3900,143.2200,144.0700,144.0700,0
2021-01-20,144.6500,146.3200,143.6000,146.0200,146.0200,0
2021-01-21,146.2200,146.2900,145.0000,145.5300,145.5300,0
2021-01-22,145.1300,145.1900,143.2000,144.3000,144.3000,0
2021-01-25,144.2500,145.6000,144.0300,144.6800,144.6800,0
2021-01-26,144.8600,145.1100,144.2600,144.4800,144.4800,0
2021-01-27,144.4900,145.0000,143.8000,144.7000,144.7000,0
2021-01-28,144.1000,145.5800,143.8000,144.9200,144.9200,0
2021-01-29,144.5300,146.2800,144.2500,145.1600,145.1600,0
2021-02-01,145.5200,146.5000,145.5200,145.9900,145.9900,0
2021-02-02,144.9600,145.6800,144.0200,144.8100,144.8100,0
2021-02-03,144.5900,145.0600,144.3000,144.6400,144.6400,0
2021-02-04,143.9800,144.0900,141.2300,141.4800,141.4800,0
2021-02-05,142.3400,143.3500,141.7100,142.5500,142.5500,0
2021-02-08,142.8300,144.6600,142.3800,144.4200,144.4200,0
2021-02-09,144.4400,144.6600,143.9900,144.0500,144.0500,0
2021-02-10,144.1700,144.8400,143.3300,143.4700,143.4700,0
2021-02-11,144.0500,144.1800,143.4500,143.5100,143.5100,0
2021-02-12,142.1000,143.1000,141.7700,142.9000,142.9000,0
2021-02-15,142.0000,142.4200,141.7700,142.0800,142.0800,0
2021-02-16,142.2000,142.3300,140.0800,141.1000,141.1000,0
2021-02-17,140.2500,140.7700,139.3700,139.5100,139.5100,0
2021-02-18,140.0700,140.4000,138.8000,139.4000,139.4000,0
2021-02-19,138.8000,139.9800,138.0400,139.4500,139.4500,0
2021-02-22,140.2400,141.3300,140.0000,141.2100,141.2100,0
2021-02-23,140.7700,141.3200,140.3200,140.6400,140.6400,0
2021-02-24,140.8100,140.9600,139.3200,140.4000,140.4000,0
2021-02-25,139.2600,139.2600,137.2100,137.8300,137.8300,0
2021-02-26,137.3100,138.0700,134.4300,135.0000,135.0000,0
2021-03-01,137.6100,137.7000,136.1400,136.4300,136.4300,0
2021-03-02,135.6100,136.6900,135.2700,135.7300,135.7300,0
2021-03-03,135.7400,135.8100,133.7500,135.0600,135.0600,0
2021-03-04,135.0100,135.5200,134.4200,135.0000,135.0000,0
2021-03-05,134.4200,135.4100,134.2700,134.9500,134.9500,0
2021-03-08,135.2500,135.6000,134.1000,134.1700,134.1700,0
2021-03-09,135.2400,136.9300,135.1500,136.6800,136.6800,0
2021-03-10,136.6000,137.0000,136.1000,136.7600,136.7600,0
2021-03-11,137.8000,137.8500,136.3600,136.4800,136.4800,0
2021-03-12,135.5100,135.9000,135.0000,135.8300,135.8300,0
2021-03-15,136.9400,137.7700,136.6200,137.2200,137.2200,0
2021-03-16,137.4800,138.5000,137.2700,137.6800,137.6800,0
2021-03-17,138.1800,138.2700,137.1800,137.5300,137.5300,0
2021-03-18,137.9000,137.9200,136.6800,137.7400,137.7400,0
2021-03-19,138.1600,138.6900,138.0000,138.5000,138.5000,0
2021-03-22,137.8600,138.1200,137.5000,138.0200,138.0200,0
2021-03-23,138.2700,138.9100,137.7600,137.9300,137.9300,0
2021-03-24,138.5400,139.0400,138.4700,139.0000,139.0000,0
2021-03-25,139.1000,139.9500,138.5000,139.2600,139.2600,0
2021-03-26,138.8200,139.3700,138.5000,139.1200,139.1200,0
2021-03-29,138.7400,139.0100,137.2500,137.6300,137.6300,0
2021-03-30,137.3100,137.4300,135.6000,135.9900,135.9900,0
2021-03-31,136.1200,137.5300,135.7200,137.5300,137.5300,0
2021-04-01,138.5100,139.3400,138.0300,139.0800,139.0800,0
2021-04-06,138.9400,139.5400,138.6600,139.5200,139.5200,0
2021-04-07,138.8300,138.8800,138.0000,138.6100,138.6100,0
2021-04-08,138.9900,139.9100,138.8300,139.6200,139.6200,0
2021-04-09,139.1900,139.2500,138.0900,138.9300,138.9300,0
2021-04-12,138.7400,138.7900,137.5800,137.8700,137.8700,0
2021-04-13,137.3800,138.7300,137.2900,138.4400,138.4400,0
2021-04-14,138.2200,138.3300,137.1700,137.2100,137.2100,0
2021-04-15,138.0100,139.8600,137.9200,139.8600,139.8600,0
2021-04-16,139.5800,140.9600,139.3000,140.4800,140.4800,0
2021-04-19,140.6800,140.9600,139.2600,139.5900,139.5900,0
2021-04-20,138.8400,139.7700,138.5000,139.6700,139.6700,0
2021-04-21,140.7400,141.6600,140.1500,141.0000,141.0000,0
2021-04-22,140.8300,140.9500,140.0000,140.3600,140.3600,0
2021-04-23,140.4200,140.8200,139.0200,139.4500,139.4500,0
2021-04-26,139.0700,139.6500,138.6700,139.3900,139.3900,0
2021-04-27,139.7400,139.8500,138.7000,138.7000,138.7000,0
2021-04-28,138.7400,139.0600,138.4000,138.8500,138.8500,0
2021-04-29,138.9000,139.2300,137.4100,138.1600,138.1600,0
2021-04-30,138.4400,139.3400,138.2900,139.0800,139.0800,0
2021-05-03,139.9500,140.9800,139.4900,140.6900,140.6900,0
2021-05-04,140.5800,141.6600,139.9500,140.5900,140.5900,0
2021-05-05,140.1600,140.7500,139.8000,140.6300,140.6300,0
2021-05-06,141.3000,142.7800,140.6900,142.5700,142.5700,0
2021-05-07,142.7500,143.6800,142.5600,142.8200,142.8200,0
2021-05-10,142.8200,143.4700,142.7300,143.1700,143.1700,0
2021-05-11,143.0800,143.3500,141.6400,142.4200,142.4200,0
2021-05-12,143.1200,143.6800,142.7500,142.7600,142.7600,0
2021-05-13,142.5200,143.1700,142.0000,142.9400,142.9400,0
2021-05-14,143.4400,143.5600,143.0600,143.4400,143.4400,0
2021-05-17,144.5600,145.3700,143.7400,145.3500,145.3500,0
2021-05-18,145.2400,145.2400,144.4500,144.9300,144.9300,0
2021-05-19,144.7800,146.2100,143.7600,145.9500,145.9500,0
2021-05-20,145.4300,145.7000,144.8800,145.5500,145.5500,0
2021-05-21,145.0000,146.5400,145.0000,145.7400,145.7400,0
2021-05-24,146.0800,146.2500,145.4800,145.9700,145.9700,0
2021-05-25,145.6900,146.5000,145.2100,146.3300,146.3300,0
2021-05-26,147.2400,148.0300,147.0000,147.5300,147.5300,0
2021-05-27,147.4900,147.6700,146.5300,146.9000,146.9000,0
2021-05-28,146.7900,148.0000,146.6900,147.0000,147.0000,0
2021-05-31,147.9300,148.0000,147.4400,147.5400,147.5400,0
2021-06-01,148.1500,148.1500,146.2800,146.8100,146.8100,0
2021-06-02,147.1800,148.1100,147.1800,147.5700,147.5700,0
2021-06-03,147.3400,147.4900,145.4200,145.9000,145.9000,0
2021-06-04,146.3100,147.4000,145.9800,147.3200,147.3200,0
2021-06-07,146.7600,146.9900,146.4700,146.9500,146.9500,0
2021-06-08,147.3600,147.7500,146.3000,147.0600,147.0600,0
2021-06-09,146.9000,147.0500,146.5200,146.8700,146.8700,0
2021-06-10,146.5900,147.1500,145.5000,147.1400,147.1400,0
2021-06-11,147.5800,147.7900,146.6700,146.7500,146.7500,0
2021-06-14,146.0000,146.0000,144.1000,145.4800,145.4800,0
2021-06-15,145.6000,145.8500,145.0000,145.2100,145.2100,0
2021-06-16,145.1400,145.2700,144.7300,145.0100,145.0100,0
2021-06-17,143.3100,143.3500,140.5000,140.6600,140.6600,0
2021-06-18,141.9100,142.5100,141.2900,141.7200,141.7200,0
2021-06-21,141.7000,142.0000,140.9200,141.8100,141.8100,0
2021-06-22,141.6100,142.1600,141.0000,141.2400,141.2400,0
2021-06-23,141.3900,141.9300,141.0000,141.5800,141.5800,0
2021-06-24,140.8600,141.7100,140.7000,141.0600,141.0600,0
2021-06-25,141.0000,141.5700,140.9800,141.1400,141.1400,0
2021-06-28,141.4000,141.5000,140.6500,141.1400,141.1400,0
2021-06-29,141.0000,141.2000,139.3800,139.8100,139.8100,0
2021-06-30,139.8100,140.9200,139.5000,140.9200,140.9200,0
2021-07-01,141.7700,142.0800,141.1400,141.2100,141.2100,0
2021-07-02,141.9400,143.2200,141.9400,142.5000,142.5000,0
2021-07-05,142.7500,143.0100,142.6300,142.8900,142.8900,0
2021-07-06,143.6900,144.8400,143.6800,144.2800,144.2800,0
2021-07-07,144.2800,144.8500,144.1800,144.4400,144.4400,0
2021-07-08,144.1800,145.3300,143.2000,143.6000,143.6000,0
2021-07-09,143.8200,144.4500,143.4500,144.3600,144.3600,0
2021-07-12,143.5600,144.0500,142.9900,144.0300,144.0300,0
2021-07-13,144.4400,145.2900,144.2300,145.0700,145.0700,0
2021-07-14,145.3100,146.3400,145.1700,145.8500,145.8500,0
2021-07-15,146.4000,146.5800,145.7900,146.1400,146.1400,0
2021-07-16,146.1600,146.3000,145.1100,145.1100,145.1100,0
2021-07-19,144.7300,145.4700,144.2900,144.8000,144.8000,0
2021-07-20,145.7400,146.6700,145.2600,145.4300,145.4300,0
2021-07-21,145.6000,145.6800,144.4600,144.6800,144.6800,0
2021-07-22,144.5500,145.0300,143.7600,145.0300,145.0300,0
2021-07-23,145.2900,145.4000,144.0800,144.8500,144.8500,0
2021-07-26,145.1200,145.3000,143.8700,144.0000,144.0000,0
2021-07-27,144.0700,144.5700,143.6400,144.0400,144.0400,0
2021-07-28,144.5500,144.6800,143.9200,144.3200,144.3200,0
2021-07-29,145.0400,145.6000,144.7200,145.6000,145.6000,0
2021-07-30,145.4400,145.5600,145.1600,145.3700,145.3700,0
2021-08-02,143.9600,144.5300,143.7700,144.4300,144.4300,0
2021-08-03,144.1600,144.6600,143.8500,144.4700,144.4700,0
2021-08-04,144.5000,145.6000,144.3400,144.4300,144.4300,0
2021-08-05,144.5500,144.8100,143.6500,143.9500,143.9500,0
2021-08-06,143.9000,144.2200,141.5000,141.5400,141.5400,0
2021-08-09,140.4200,140.8600,138.9800,139.1700,139.1700,0
2021-08-10,139.7800,139.9900,138.7200,139.3900,139.3900,0
2021-08-11,139.7300,140.9500,139.7300,140.8700,140.8700,0
2021-08-12,141.2900,141.6000,140.4500,141.0300,141.0300,0
2021-08-13,141.5800,142.4200,141.4000,142.3600,142.3600,0
2021-08-16,142.2900,143.5400,142.2500,143.3700,143.3700,0
2021-08-17,143.9900,144.3800,143.6500,143.8900,143.8900,0
2021-08-18,144.5400,144.6400,143.5600,143.8400,143.8400,0
2021-08-19,144.2600,144.8100,143.7900,144.2100,144.2100,0
2021-08-20,144.7400,144.7400,144.1400,144.4200,144.4200,0
2021-08-23,144.2000,145.4900,143.9300,145.4200,145.4200,0
2021-08-24,145.2100,145.5800,145.0600,145.3900,145.3900,0
2021-08-25,144.5700,144.8300,143.5100,143.7300,143.7300,0
2021-08-26,143.5300,144.5400,143.2600,144.2600,144.2600,0
2021-08-27,144.9000,145.0000,143.5800,144.9700,144.9700,0
2021-08-30,145.3600,145.6800,145.0400,145.0400,145.0400,0
2021-08-31,145.1800,145.2800,144.1700,144.6700,144.6700,0
2021-09-01,145.3700,145.3900,144.4000,144.6900,144.6900,0
2021-09-02,144.8200,144.9800,143.9800,144.4100,144.4100,0
2021-09-03,144.3600,145.8800,144.1600,145.7600,145.7600,0
2021-09-06,145.4700,145.5800,145.1000,145.2600,145.2600,0
2021-09-07,144.7900,144.9000,143.0900,143.4000,143.4000,0
2021-09-08,143.4700,144.0000,142.0000,143.3000,143.3000,0
2021-09-09,143.1000,143.8700,142.8800,143.3200,143.3200,0
2021-09-10,143.9800,144.0500,143.1900,143.5000,143.5000,0
2021-09-13,143.4900,144.0000,143.3000,143.6400,143.6400,0
2021-09-14,143.4000,144.5300,142.4800,144.5300,144.5300,0
2021-09-15,144.1600,144.3900,143.4000,143.4000,143.4000,0
2021-09-16,143.1000,143.3400,140.5000,141.0000,141.0000,0
2021-09-17,141.4200,141.8400,140.6000,141.3600,141.3600,0
2021-09-20,141.3400,142.4700,141.3300,142.1400,142.1400,0
2021-09-22,143.2800,143.4400,142.8000,143.2000,143.2000,0
2021-09-23,142.2800,143.2600,140.6700,140.8300,140.8300,0
2021-09-24,141.2600,141.5300,140.5000,141.4100,141.4100,0
2021-09-27,141.8700,142.0000,141.1000,141.5800,141.5800,0
2021-09-28,140.8700,141.1200,140.0000,140.7100,140.7100,0
2021-09-29,141.0000,141.4800,140.4100,140.8900,140.8900,0
