Date,Open,High,Low,Close,Adjusted_close,Volume
2020-03-26,5.5800,5.5800,5.4500,5.4500,5.4500,0
2020-03-27,5.4100,5.5360,5.3600,5.3600,5.3600,0
2020-03-30,5.3200,5.3580,5.2000,5.2240,5.2240,0
2020-03-31,5.2100,5.2310,5.0210,5.0600,5.0600,0
2020-04-01,5.0600,5.1000,4.9350,4.9350,4.9350,0
2020-04-02,4.9600,5.2500,4.9000,5.1000,5.1000,0
2020-04-03,5.0500,5.2200,5.0500,5.0700,5.0700,0
2020-04-06,5.1250,5.1870,5.0680,5.0680,5.0680,0
2020-04-07,5.1710,5.1910,5.0700,5.0990,5.0990,0
2020-04-08,5.0500,5.1540,4.9675,5.0000,5.0000,0
2020-04-09,5.1070,5.1970,4.9960,4.9960,4.9960,0
2020-04-14,5.0000,5.0590,4.9000,4.9240,4.9240,0
2020-04-15,4.9240,4.9240,4.8705,4.8895,4.8895,0
2020-04-16,5.0370,5.0370,4.9800,4.9985,4.9985,0
2020-04-17,5.0020,5.1000,5.0020,5.1000,5.1000,0
2020-04-20,5.1510,5.1510,4.9650,4.9770,4.9770,0
2020-04-21,4.9300,4.9475,4.7450,4.8470,4.8470,0
2020-04-22,4.9500,4.9500,4.7925,4.8900,4.8900,0
2020-04-23,4.9425,4.9500,4.8180,4.8500,4.8500,0
2020-04-24,4.9000,4.9000,4.7520,4.7550,4.7550,0
2020-04-27,4.7870,4.7870,4.6000,4.6200,4.6200,0
2020-04-28,4.6000,4.6300,4.4700,4.6180,4.6180,0
2020-04-29,4.6980,4.8595,4.6825,4.8230,4.8230,0
2020-04-30,4.8300,4.9935,4.8300,4.9575,4.9575,0
2020-05-04,5.2000,5.2290,5.0000,5.0300,5.0300,0
2020-05-05,5.0300,5.1870,5.0300,5.1840,5.1840,0
2020-05-06,5.1580,5.2370,5.0350,5.0510,5.0510,0
2020-05-07,5.0630,5.1000,5.0310,5.0310,5.0310,0
2020-05-08,4.9530,5.1060,4.9010,5.0000,5.0000,0
2020-05-11,5.0760,5.0760,4.9315,4.9315,4.9315,0
2020-05-12,4.9500,5.0050,4.9000,5.0000,5.0000,0
2020-05-13,4.9395,4.9895,4.9185,4.9500,4.9500,0
2020-05-14,5.0740,5.1680,5.0740,5.1270,5.1270,0
2020-05-15,5.1300,5.1910,5.0320,5.0320,5.0320,0
2020-05-18,5.0400,5.2240,5.0320,5.2000,5.2000,0
2020-05-19,5.1980,5.2490,5.1500,5.2450,5.2450,0
2020-05-20,5.2460,5.3980,5.2460,5.3340,5.3340,0
2020-05-21,5.3800,5.4230,5.2390,5.2390,5.2390,0
2020-05-22,5.2010,5.2800,5.1430,5.2800,5.2800,0
2020-05-25,5.3100,5.3890,5.2750,5.3000,5.3000,0
2020-05-26,5.3590,5.3700,5.2160,5.2800,5.2800,0
2020-05-27,5.3000,5.3020,5.1380,5.1560,5.1560,0
2020-05-28,5.1100,5.1530,5.0400,5.0980,5.0980,0
2020-05-29,5.1700,5.1700,5.0700,5.0840,5.0840,0
2020-06-01,5.1430,5.2510,5.1410,5.1780,5.1780,0
2020-06-02,5.2490,5.2490,5.1850,5.2400,5.2400,0
2020-06-03,5.2700,5.3850,5.2700,5.3850,5.3850,0
2020-06-05,5.4300,5.5900,5.4300,5.4940,5.4940,0
2020-06-08,5.6280,5.6800,5.5650,5.5650,5.5650,0
2020-06-09,5.5240,5.5700,5.5000,5.5200,5.5200,0
2020-06-10,5.5750,5.6850,5.5450,5.6140,5.6140,0
2020-06-11,5.6000,5.6250,5.5100,5.5330,5.5330,0
2020-06-12,5.4500,5.6000,5.4050,5.5830,5.5830,0
2020-06-15,5.5600,5.5600,5.4000,5.4300,5.4300,0
2020-06-16,5.5900,5.6900,5.5700,5.6420,5.6420,0
2020-06-17,5.5810,5.6780,5.5500,5.6490,5.6490,0
2020-06-18,5.6010,5.6800,5.5780,5.6370,5.6370,0
2020-06-19,5.5950,5.7000,5.5950,5.6950,5.6950,0
2020-06-22,5.6580,5.6580,5.5400,5.5400,5.5400,0
2020-06-23,5.5900,5.5920,5.4770,5.5000,5.5000,0
2020-06-24,5.4400,5.5800,5.4340,5.5700,5.5700,0
2020-06-25,5.4690,5.5100,5.4620,5.5080,5.5080,0
2020-06-26,5.5100,5.5330,5.3310,5.3310,5.3310,0
2020-06-29,5.3500,5.3750,5.2600,5.3750,5.3750,0
2020-06-30,5.4500,5.5800,5.4500,5.4970,5.4970,0
2020-07-01,5.5800,5.6600,5.5800,5.5800,5.5800,0
2020-07-02,5.5810,5.6440,5.5810,5.6300,5.6300,0
2020-07-03,5.6200,5.6890,5.5450,5.6890,5.6890,0
2020-07-06,5.6200,5.6200,5.5500,5.5500,5.5500,0
2020-07-07,5.4500,5.5410,5.4480,5.5410,5.5410,0
2020-07-08,5.6000,5.6300,5.5660,5.6300,5.6300,0
2020-07-09,5.5500,5.5580,5.4280,5.4280,5.4280,0
2020-07-10,5.4550,5.4560,5.3910,5.4230,5.4230,0
2020-07-13,5.3890,5.3930,5.2900,5.3460,5.3460,0
2020-07-14,5.3090,5.3100,5.1450,5.1940,5.1940,0
2020-07-15,5.1800,5.2960,5.1800,5.2950,5.2950,0
2020-07-16,5.3600,5.4250,5.3440,5.3700,5.3700,0
2020-07-17,5.3610,5.3730,5.3390,5.3700,5.3700,0
2020-07-20,5.2900,5.3110,5.2300,5.2520,5.2520,0
2020-07-21,5.3160,5.4000,5.3160,5.3450,5.3450,0
2020-07-22,5.2640,5.2800,5.2450,5.2450,5.2450,0
2020-07-23,5.2700,5.2980,5.2700,5.2740,5.2740,0
2020-07-24,5.2900,5.2900,5.1800,5.1800,5.1800,0
2020-07-27,5.1340,5.3420,5.1200,5.3220,5.3220,0
2020-07-28,5.3900,5.4200,5.3700,5.4030,5.4030,0
2020-07-29,5.3440,5.3440,5.2420,5.2450,5.2450,0
2020-07-30,5.3050,5.3600,5.3050,5.3600,5.3600,0
2020-07-31,5.3270,5.4870,5.3270,5.4790,5.4790,0
2020-08-03,5.5340,5.6610,5.4660,5.6400,5.6400,0
2020-08-04,5.6360,5.6510,5.5150,5.6000,5.6000,0
2020-08-05,5.6300,5.6780,5.5200,5.5200,5.5200,0
2020-08-06,5.4800,5.6350,5.4700,5.6350,5.6350,0
2020-08-07,5.6400,5.7000,5.5700,5.6180,5.6180,0
2020-08-10,5.6100,5.6350,5.4900,5.4900,5.4900,0
2020-08-11,5.5900,5.6200,5.5180,5.6110,5.6110,0
2020-08-12,5.6060,5.6900,5.6060,5.6460,5.6460,0
2020-08-13,5.6500,5.7400,5.6340,5.7280,5.7280,0
2020-08-14,5.7500,5.8230,5.7400,5.7720,5.7720,0
2020-08-17,5.7720,5.7910,5.7540,5.7800,5.7800,0
2020-08-18,5.6800,5.7390,5.5630,5.5650,5.5650,0
2020-08-19,5.5600,5.7590,5.5600,5.7590,5.7590,0
2020-08-20,5.7600,5.8000,5.7000,5.7000,5.7000,0
2020-08-21,5.7230,5.7230,5.6800,5.6800,5.6800,0
2020-08-24,5.6730,5.6730,5.5800,5.6320,5.6320,0
2020-08-25,5.5500,5.5980,5.5300,5.5900,5.5900,0
2020-08-26,5.5400,5.5550,5.5160,5.5200,5.5200,0
2020-08-27,5.5200,5.5800,5.5000,5.5750,5.5750,0
2020-08-28,5.5800,5.5800,5.5250,5.5250,5.5250,0
2020-08-31,5.4340,5.5300,5.4210,5.5210,5.5210,0
2020-09-01,5.5270,5.5340,5.5270,5.5340,5.5340,0
2020-09-02,5.4850,5.5000,5.4840,5.5000,5.5000,0
2020-09-03,5.4420,5.4510,5.2500,5.2500,5.2500,0
2020-09-04,5.3380,5.3380,5.2460,5.2500,5.2500,0
2020-09-07,5.2020,5.3570,5.2020,5.2700,5.2700,0
2020-09-08,5.2070,5.4370,5.2000,5.2100,5.2100,0
2020-09-09,5.3280,5.3600,5.2460,5.2800,5.2800,0
2020-09-10,5.3230,5.3240,5.1800,5.2000,5.2000,0
2020-09-11,5.2480,5.2480,5.1740,5.1740,5.1740,0
2020-09-14,5.2200,5.2500,5.1500,5.1500,5.1500,0
2020-09-15,5.1630,5.2890,5.1630,5.2030,5.2030,0
2020-09-16,5.2570,5.3370,5.2570,5.3370,5.3370,0
2020-09-17,5.3540,5.4910,5.3400,5.4700,5.4700,0
2020-09-18,5.5000,5.5130,5.4300,5.4990,5.4990,0
2020-09-21,5.5500,5.5900,5.4970,5.4970,5.4970,0
2020-09-22,5.4360,5.6000,5.4360,5.5910,5.5910,0
2020-09-23,5.5960,5.7000,5.5960,5.6700,5.6700,0
2020-09-24,5.6200,5.6360,5.5830,5.6360,5.6360,0
2020-09-25,5.6600,5.7000,5.6430,5.6790,5.6790,0
2020-09-28,5.7000,5.7400,5.5000,5.5500,5.5500,0
2020-09-29,5.5000,5.6030,5.4090,5.5950,5.5950,0
2020-09-30,5.5710,5.6050,5.5550,5.5900,5.5900,0
2020-10-01,5.6000,5.7060,5.6000,5.6000,5.6000,0
2020-10-02,5.6300,5.7080,5.5900,5.7080,5.7080,0
2020-10-06,5.6730,5.7380,5.6620,5.7270,5.7270,0
2020-10-07,5.7500,5.9140,5.6740,5.9070,5.9070,0
2020-10-08,5.8910,5.9300,5.8780,5.9120,5.9120,0
2020-10-09,5.8810,5.9170,5.8330,5.8870,5.8870,0
2020-10-12,5.9400,6.0300,5.9110,5.9700,5.9700,0
2020-10-13,5.7830,5.7900,5.7780,5.7810,5.7810,0
2020-10-14,5.8690,5.8690,5.8210,5.8400,5.8400,0
2020-10-15,5.9630,6.0600,5.9200,6.0000,6.0000,0
2020-10-16,5.9730,6.0200,5.9730,6.0010,6.0010,0
2020-10-19,6.0210,6.1200,6.0210,6.1170,6.1170,0
2020-10-20,6.1170,6.1350,6.0370,6.0600,6.0600,0
2020-10-22,5.9470,6.1990,5.9470,6.1800,6.1800,0
2020-10-23,6.1700,6.1700,6.0820,6.0820,6.0820,0
2020-10-26,6.0200,6.1000,6.0030,6.1000,6.1000,0
2020-10-27,6.2000,6.2300,6.1600,6.1600,6.1600,0
2020-10-28,6.1480,6.1900,6.1070,6.1890,6.1890,0
2020-10-29,6.1680,6.1800,6.0282,6.0310,6.0310,0
2020-10-30,6.0860,6.0860,5.8530,6.0240,6.0240,0
2020-11-02,6.0910,6.2080,6.0790,6.2080,6.2080,0
2020-11-03,6.2610,6.3650,6.1980,6.2440,6.2440,0
2020-11-04,6.1340,6.1830,6.0470,6.1000,6.1000,0
2020-11-05,6.1400,6.1510,6.0210,6.1460,6.1460,0
2020-11-06,5.9740,6.1720,5.9690,6.1490,6.1490,0
2020-11-09,6.1500,6.2000,6.0340,6.0610,6.0610,0
2020-11-10,6.1260,6.1690,6.0500,6.0500,6.0500,0
2020-11-11,6.0610,6.1300,6.0290,6.0410,6.0410,0
2020-11-12,6.0450,6.2300,6.0450,6.1670,6.1670,0
2020-11-13,6.1650,6.2500,6.1480,6.1990,6.1990,0
2020-11-16,6.1040,6.4290,6.1040,6.4290,6.4290,0
2020-11-17,6.4000,6.4530,6.2930,6.3000,6.3000,0
2020-11-18,6.3000,6.4280,6.3000,6.4200,6.4200,0
2020-11-19,6.3920,6.3920,6.3180,6.3670,6.3670,0
2020-11-20,6.3250,6.3600,6.1800,6.1800,6.1800,0
2020-11-23,6.3780,6.3800,6.2380,6.2900,6.2900,0
2020-11-24,6.2710,6.2710,6.1760,6.2060,6.2060,0
2020-11-25,6.2000,6.2380,6.0600,6.0600,6.0600,0
2020-11-26,6.2190,6.2190,6.2190,6.2190,6.2190,0
2020-11-27,6.1810,6.2220,6.1100,6.1140,6.1140,0
2020-11-30,6.0830,6.0830,5.9010,5.9030,5.9030,0
2020-12-01,5.9030,6.0000,5.9000,5.9400,5.9400,0
2020-12-02,5.9500,5.9500,5.8190,5.8840,5.8840,0
2020-12-03,5.9210,5.9770,5.9210,5.9380,5.9380,0
2020-12-04,5.9380,5.9410,5.8030,5.8030,5.8030,0
2020-12-07,5.7930,5.9320,5.7850,5.8240,5.8240,0
2020-12-08,5.8190,5.8540,5.8000,5.8250,5.8250,0
2020-12-09,5.8760,5.9000,5.8480,5.9000,5.9000,0
2020-12-10,6.0900,6.0900,5.9300,5.9640,5.9640,0
2020-12-11,5.8760,5.9500,5.8560,5.8740,5.8740,0
2020-12-14,5.8980,5.9000,5.7200,5.7200,5.7200,0
2020-12-15,5.7000,5.7120,5.6770,5.7070,5.7070,0
2020-12-16,5.7450,5.7850,5.7120,5.7850,5.7850,0
2020-12-17,5.8470,5.8470,5.8200,5.8260,5.8260,0
2020-12-18,5.8620,5.8880,5.7990,5.7990,5.7990,0
2020-12-21,5.7570,5.8490,5.7570,5.8490,5.8490,0
2020-12-22,5.8240,5.8480,5.8160,5.8220,5.8220,0
2020-12-23,5.8580,5.9730,5.8580,5.9720,5.9720,0
2020-12-28,6.0250,6.0800,5.8720,5.9610,5.9610,0
2020-12-29,6.0200,6.0200,5.9440,5.9800,5.9800,0
2020-12-30,6.0000,6.0830,5.9730,6.0770,6.0770,0
2021-01-04,6.1200,6.4130,6.1200,6.2330,6.2330,0
2021-01-05,6.3000,6.4290,6.2600,6.3980,6.3980,0
2021-01-06,6.4200,6.4780,6.3960,6.4420,6.4420,0
2021-01-07,6.4900,6.5000,6.3280,6.3760,6.3760,0
2021-01-08,6.3100,6.3250,6.2350,6.3040,6.3040,0
2021-01-11,6.2790,6.3180,6.2050,6.2760,6.2760,0
2021-01-12,6.3480,6.4000,6.2670,6.2670,6.2670,0
2021-01-13,6.2200,6.4000,6.2200,6.3980,6.3980,0
2021-01-14,6.4650,6.6700,6.4640,6.6600,6.6600,0
2021-01-15,6.6660,6.8090,6.6000,6.6380,6.6380,0
2021-01-18,6.5880,6.7500,6.5880,6.7500,6.7500,0
2021-01-19,6.6430,6.7290,6.5570,6.5660,6.5660,0
2021-01-20,6.5040,6.6600,6.4640,6.6600,6.6600,0
2021-01-21,6.5140,6.5140,6.3850,6.4160,6.4160,0
2021-01-22,6.3930,6.4060,6.3500,6.3940,6.3940,0
2021-01-25,6.4500,6.4500,6.3900,6.3900,6.3900,0
2021-01-26,6.3290,6.3790,6.3290,6.3600,6.3600,0
2021-01-27,6.4530,6.4800,6.3500,6.3500,6.3500,0
2021-01-28,6.3500,6.4020,6.3320,6.4020,6.4020,0
2021-01-29,6.3390,6.3400,6.2620,6.3400,6.3400,0
2021-02-01,6.3960,6.5680,6.3960,6.5310,6.5310,0
2021-02-02,6.5800,6.6800,6.5470,6.5880,6.5880,0
2021-02-03,6.6100,6.6700,6.5110,6.5650,6.5650,0
2021-02-04,6.5750,6.5760,6.4770,6.4900,6.4900,0
2021-02-05,6.5780,6.7140,6.5760,6.6120,6.6120,0
2021-02-08,6.6950,6.7330,6.6310,6.6590,6.6590,0
2021-02-09,6.6260,6.6840,6.5700,6.6840,6.6840,0
2021-02-10,6.6600,6.8000,6.6360,6.7040,6.7040,0
2021-02-11,6.7310,6.7490,6.6920,6.7100,6.7100,0
2021-02-12,6.6000,6.6730,6.5810,6.6430,6.6430,0
2021-02-15,6.7500,6.7500,6.5010,6.6690,6.6690,0
2021-02-16,6.6580,6.7120,6.6230,6.6930,6.6930,0
2021-02-17,6.6680,6.8800,6.6680,6.8400,6.8400,0
2021-02-18,6.8560,7.0000,6.8540,7.0000,7.0000,0
2021-02-19,7.0600,7.1780,7.0540,7.0740,7.0740,0
2021-02-22,7.2500,7.2500,7.0420,7.1840,7.1840,0
2021-02-23,7.2670,7.3760,7.1780,7.2650,7.2650,0
2021-02-24,7.1000,7.2550,7.1000,7.2450,7.2450,0
2021-02-25,7.2500,7.2850,6.9060,7.0100,7.0100,0
2021-02-26,7.0050,7.0500,6.9600,7.0500,7.0500,0
2021-03-01,7.0450,7.0870,6.9810,6.9810,6.9810,0
2021-03-02,6.9020,6.9500,6.8440,6.8460,6.8460,0
2021-03-03,6.9100,6.9300,6.8210,6.8560,6.8560,0
2021-03-04,6.8000,6.9650,6.7720,6.9220,6.9220,0
2021-03-05,6.8930,7.0400,6.8920,7.0400,7.0400,0
2021-03-08,7.1000,7.1000,6.9970,7.0220,7.0220,0
2021-03-09,6.9360,6.9360,6.8540,6.8570,6.8570,0
2021-03-10,6.8900,6.9040,6.8150,6.8840,6.8840,0
2021-03-11,6.8820,7.0100,6.8520,6.9670,6.9670,0
2021-03-12,6.9600,6.9600,6.9170,6.9170,6.9170,0
2021-03-15,6.9050,6.9670,6.8340,6.8730,6.8730,0
2021-03-16,6.9300,7.0900,6.9300,6.9740,6.9740,0
2021-03-17,6.9870,6.9870,6.8780,6.9120,6.9120,0
2021-03-18,6.8500,6.8900,6.8210,6.8500,6.8500,0
2021-03-19,6.8010,6.8030,6.7000,6.7490,6.7490,0
2021-03-22,6.7760,6.7970,6.6780,6.6780,6.6780,0
2021-03-23,6.7150,6.7150,6.4270,6.6060,6.6060,0
2021-03-24,6.6700,6.7640,6.6520,6.7640,6.7640,0
2021-03-25,6.7210,6.7210,6.5200,6.5360,6.5360,0
2021-03-26,6.6380,6.6380,6.5720,6.5820,6.5820,0
2021-03-29,6.5820,6.5820,6.4800,6.4830,6.4830,0
2021-03-30,6.5600,6.5600,6.4910,6.5290,6.5290,0
2021-03-31,6.5000,6.5000,6.4290,6.4290,6.4290,0
2021-04-01,6.4010,6.5010,6.4000,6.4390,6.4390,0
2021-04-06,6.4920,6.5560,6.4380,6.5560,6.5560,0
2021-04-07,6.5170,6.5860,6.4500,6.5860,6.5860,0
2021-04-08,6.5630,6.6000,6.5350,6.5400,6.5400,0
2021-04-09,6.5000,6.7340,6.4690,6.6900,6.6900,0
2021-04-12,6.6570,6.6750,6.6030,6.6030,6.6030,0
2021-04-13,6.6510,6.6830,6.6050,6.6580,6.6580,0
2021-04-14,6.6740,6.7800,6.6740,6.7670,6.7670,0
2021-04-15,6.8570,6.9800,6.7850,6.9290,6.9290,0
2021-04-16,6.9290,7.0000,6.8770,6.9900,6.9900,0
2021-04-19,7.0710,7.0710,6.9200,6.9200,6.9200,0
2021-04-20,7.0000,7.1170,7.0000,7.0680,7.0680,0
2021-04-21,7.0320,7.0550,7.0320,7.0540,7.0540,0
2021-04-22,7.1720,7.2300,7.1390,7.1800,7.1800,0
2021-04-23,7.1500,7.2000,7.1000,7.2000,7.2000,0
2021-04-26,7.1200,7.2480,7.1160,7.2330,7.2330,0
2021-04-27,7.3000,7.4750,7.2270,7.4590,7.4590,0
2021-04-28,7.4310,7.4310,7.2260,7.2480,7.2480,0
2021-04-29,7.2800,7.3070,6.9060,7.1040,7.1040,0
2021-04-30,7.1500,7.1500,7.0340,7.1100,7.1100,0
2021-05-03,7.1850,7.3000,7.1850,7.2450,7.2450,0
2021-05-04,7.2450,7.2800,7.1850,7.2800,7.2800,0
2021-05-05,7.3480,7.4450,7.3480,7.3930,7.3930,0
2021-05-06,7.4200,7.5500,7.3840,7.3840,7.3840,0
2021-05-07,7.4000,7.4000,7.3260,7.3470,7.3470,0
2021-05-10,7.2870,7.4000,7.2870,7.3310,7.3310,0
2021-05-11,7.3540,7.6150,7.3470,7.5970,7.5970,0
2021-05-12,7.6190,7.7000,7.5480,7.6100,7.6100,0
2021-05-13,7.5540,7.6080,7.3110,7.3630,7.3630,0
2021-05-14,7.2540,7.3480,7.1420,7.1700,7.1700,0
2021-05-17,7.1700,7.1700,7.0530,7.1450,7.1450,0
2021-05-18,7.1250,7.2440,7.0940,7.2400,7.2400,0
2021-05-19,7.1050,7.1070,7.0610,7.0710,7.0710,0
2021-05-20,7.0500,7.1480,7.0500,7.1060,7.1060,0
2021-05-21,7.1370,7.1370,6.9840,6.9840,6.9840,0
2021-05-24,7.0130,7.0180,6.9150,6.9960,6.9960,0
2021-05-25,7.0750,7.1700,7.0530,7.0730,7.0730,0
2021-05-26,7.0840,7.0840,6.9610,7.0280,7.0280,0
2021-05-27,7.0580,7.1790,7.0580,7.1390,7.1390,0
2021-05-28,7.2810,7.4070,7.2230,7.2590,7.2590,0
2021-05-31,7.3890,7.3900,7.1880,7.3850,7.3850,0
2021-06-01,7.3850,7.4500,7.3480,7.3930,7.3930,0
2021-06-02,7.4790,7.5000,7.4050,7.4050,7.4050,0
2021-06-03,7.3820,7.3820,7.2740,7.3160,7.3160,0
2021-06-04,7.3930,7.4450,7.3300,7.4140,7.4140,0
2021-06-07,7.4220,7.4740,7.2380,7.2380,7.2380,0
2021-06-08,7.2100,7.3840,7.2100,7.3840,7.3840,0
2021-06-09,7.4190,7.4610,7.3560,7.4040,7.4040,0
2021-06-10,7.4000,7.4450,7.3420,7.4250,7.4250,0
2021-06-11,7.3880,7.3880,7.3280,7.3710,7.3710,0
2021-06-14,7.3850,7.3850,7.1550,7.2600,7.2600,0
2021-06-15,7.2210,7.3450,7.1750,7.2000,7.2000,0
2021-06-16,7.2000,7.2260,7.1660,7.2160,7.2160,0
2021-06-17,7.2030,7.2620,7.1700,7.1910,7.1910,0
2021-06-18,7.1800,7.2050,7.1330,7.1760,7.1760,0
2021-06-21,7.0530,7.2580,7.0240,7.2570,7.2570,0
2021-06-22,7.2500,7.2780,7.1010,7.1010,7.1010,0
2021-06-23,7.1740,7.2490,7.1600,7.1890,7.1890,0
2021-06-24,7.2100,7.2290,7.1450,7.2290,7.2290,0
2021-06-25,7.3230,7.3510,7.2870,7.3110,7.3110,0
2021-06-28,7.4280,7.4830,7.2950,7.4640,7.4640,0
2021-06-29,7.5000,7.5020,7.4050,7.4750,7.4750,0
2021-06-30,7.5000,7.5370,7.4860,7.5250,7.5250,0
2021-07-01,7.6080,7.9000,7.5270,7.6600,7.6600,0
2021-07-02,7.7310,7.8420,7.7110,7.8220,7.8220,0
2021-07-05,7.8800,7.9000,7.6660,7.7300,7.7300,0
2021-07-06,7.8200,7.9000,7.6800,7.7000,7.7000,0
2021-07-07,7.7510,7.7510,7.5570,7.5990,7.5990,0
2021-07-08,7.5800,7.6160,7.4850,7.5020,7.5020,0
2021-07-09,7.3500,7.4580,7.3490,7.3900,7.3900,0
2021-07-12,7.3310,7.3660,7.2980,7.3000,7.3000,0
2021-07-13,7.3280,7.3280,7.1880,7.2550,7.2550,0
2021-07-14,7.3990,7.4000,7.3000,7.3120,7.3120,0
2021-07-15,7.3200,7.3730,7.2620,7.3720,7.3720,0
2021-07-16,7.4500,7.6320,7.4500,7.5750,7.5750,0
2021-07-19,7.5750,7.5880,7.3300,7.4590,7.4590,0
2021-07-20,7.4240,7.5300,7.4240,7.5070,7.5070,0
2021-07-21,7.4910,7.5310,7.4490,7.4870,7.4870,0
2021-07-22,7.5000,7.6160,7.5000,7.5610,7.5610,0
2021-07-23,7.6620,7.8190,7.6620,7.8190,7.8190,0
2021-07-26,7.8040,7.9090,7.6940,7.8900,7.8900,0
2021-07-27,7.9600,8.0370,7.9040,7.9300,7.9300,0
2021-07-28,7.9560,7.9980,7.8120,7.9910,7.9910,0
2021-07-29,7.9480,8.0400,7.8120,7.8120,7.8120,0
2021-07-30,7.8360,7.8360,7.7160,7.7500,7.7500,0
2021-08-02,7.6500,7.6950,7.6500,7.6650,7.6650,0
2021-08-03,7.7000,7.7980,7.5950,7.7980,7.7980,0
2021-08-04,7.7820,7.7830,7.6970,7.7080,7.7080,0
2021-08-05,7.6650,7.9090,7.6420,7.8880,7.8880,0
2021-08-06,8.0000,8.1310,7.9370,8.0510,8.0510,0
2021-08-09,8.0510,8.0590,7.9390,7.9840,7.9840,0
2021-08-10,8.0600,8.5000,8.0600,8.4000,8.4000,0
2021-08-11,8.4500,8.5000,8.3570,8.4100,8.4100,0
2021-08-12,8.4480,8.5770,8.3930,8.3930,8.3930,0
2021-08-13,8.5000,8.6200,8.4860,8.5470,8.5470,0
2021-08-16,8.5370,8.6780,8.5370,8.6110,8.6110,0
2021-08-17,8.4960,8.7700,8.4960,8.7030,8.7030,0
2021-08-18,8.6530,8.7800,8.6530,8.7200,8.7200,0
2021-08-19,8.7560,8.7560,8.5990,8.6140,8.6140,0
2021-08-20,8.6030,8.6540,8.5330,8.5480,8.5480,0
2021-08-23,8.4880,8.4960,8.4550,8.4550,8.4550,0
2021-08-24,8.3960,8.5430,8.3790,8.4670,8.4670,0
2021-08-25,8.4000,8.5050,8.3290,8.4460,8.4460,0
2021-08-26,8.4150,8.4780,8.4150,8.4400,8.4400,0
2021-08-27,8.4780,8.5810,8.4780,8.5690,8.5690,0
2021-08-30,8.5700,8.7460,8.5700,8.6790,8.6790,0
2021-08-31,8.6800,8.6800,8.4800,8.5150,8.5150,0
2021-09-01,8.5530,8.5710,8.4780,8.4780,8.4780,0
2021-09-02,8.4450,8.4670,8.3820,8.4100,8.4100,0
2021-09-03,8.4760,8.4760,8.3380,8.3580,8.3580,0
2021-09-06,8.4500,8.5020,8.2180,8.4040,8.4040,0
2021-09-07,8.4000,8.4060,8.3200,8.4060,8.4060,0
2021-09-08,8.3790,8.4620,8.2980,8.3920,8.3920,0
2021-09-09,8.3560,8.3870,8.1980,8.3200,8.3200,0
2021-09-10,8.2500,8.3130,8.0720,8.0720,8.0720,0
2021-09-13,8.0440,8.1040,8.0310,8.0460,8.0460,0
2021-09-14,8.2000,8.2000,8.1100,8.1100,8.1100,0
2021-09-15,8.1740,8.4260,8.1740,8.3800,8.3800,0
2021-09-16,8.4140,8.4600,8.3100,8.3650,8.3650,0
2021-09-17,8.2850,8.3150,8.2420,8.2550,8.2550,0
2021-09-20,8.1790,8.2540,8.1600,8.2050,8.2050,0
2021-09-22,8.3370,8.3690,8.3090,8.3290,8.3290,0
2021-09-23,8.4050,8.4050,8.3800,8.3850,8.3850,0
2021-09-24,8.4540,8.4540,8.3300,8.3450,8.3450,0
2021-09-27,8.3770,8.3770,8.2700,8.2750,8.2750,0
2021-09-28,8.2200,8.3250,8.1600,8.3120,8.3120,0
